2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,goal,target,source,countryCode,seriesCode,seriesName,instrumental,reverse,redundante,sdg
77.19568000000002,80.44682,80.87040999999998,80.67048,80.90117,82.05503,84.54766,89.42779,92.00696,93.31896,89.73773,,,4,4.1,SEP,QUE,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
72.70823,75.07854,77.6527,78.40965,78.43269000000002,78.26465,77.76754,80.21736,85.16148000000003,87.18137,85.14019,,,4,4.1,SEP,ROO,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
81.86188,83.06879,83.68111,83.78822,81.63373,82.12083,82.19162,80.40289,84.68494,84.66068,85.36634000000002,,,4,4.1,SEP,SIN,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
83.96614,84.4406,83.98522,82.48581,82.11488,82.83922,84.86078,85.90818,90.18613,90.13045,90.63835,,,4,4.1,SEP,SLP,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
83.79854,82.71655,83.23154,84.30723,85.61667,85.24529,89.90214,91.65181,92.59969,90.89154,82.70909,,,4,4.1,SEP,SON,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
84.4762,82.75694,82.51942,81.6267,80.88624,81.25603000000002,83.37479,85.54145,90.57778,87.16304000000002,86.13710999999998,,,4,4.1,SEP,TAB,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
80.89655,83.48080999999998,81.70744,80.21521,79.58624,79.19049,81.56795,82.32117,84.87567,83.25464000000002,79.95246999999998,,,4,4.1,SEP,TAM,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
86.84976999999998,88.75284,89.25928,88.66001999999996,88.41306999999998,87.34647,85.05254000000002,86.6968,88.50803,90.72215,88.81143,,,4,4.1,SEP,TLA,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
74.777,74.20448,74.03591999999998,74.47227,74.69785999999998,74.37756999999998,77.20193,80.79505999999998,82.90162,83.66117,82.29999000000002,,,4,4.1,SEP,VER,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
71.00603000000002,72.56624000000002,73.06513000000002,73.32486,73.40879,75.6329,80.02503,83.72192,87.68203000000004,87.43238000000002,86.78851999999998,,,4,4.1,SEP,YUC,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
79.62206,81.05349,82.49125,82.5798,80.79451999999998,83.88987,87.39098,89.84671,91.07796,90.83944,85.98843000000002,,,4,4.1,SEP,ZAC,39,Tasa neta de matriculación en secundaria (12 a 14 años de edad),1,0,,4
63.22621,63.26203,62.17153,61.71293000000001,59.74468,64.32767,66.02306999999999,66.80797,67.28815999999999,67.98963,71.02438000000002,,,4,4.2,SEP,AGU,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
61.12054000000001,56.294880000000006,56.20244,55.73481999999999,55.97902,58.79231,58.08725,58.33929000000001,58.48378,58.43174000000001,61.49034,,,4,4.2,SEP,BCN,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
66.09749000000001,65.38176,65.61525999999999,62.91059,62.76572,62.30696999999999,64.43465,63.36109,62.0344,61.30401,64.47991,,,4,4.2,SEP,BCS,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
64.71569000000001,67.965,68.64973,67.3598,68.37046,68.995,69.94145999999999,71.93901,73.24181999999998,72.62503000000002,74.73422,,,4,4.2,SEP,CAM,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
62.35141,69.06951,70.21041,64.12489000000001,63.37963000000001,63.19557,62.84488,65.63472,65.95071999999999,66.32454,65.5199,,,4,4.2,SEP,CHH,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
73.67116,78.15339,70.05343,69.6677,72.34456,73.50485,75.25799,74.25534,73.92711,74.82455,76.9482,,,4,4.2,SEP,CHP,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
78.81924000000002,75.03128000000002,75.55163,75.30185999999998,76.01986,78.68604,78.73513,79.09012,77.89871,79.83334,81.37725,,,4,4.2,SEP,CMX,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
71.18113000000002,72.66354,73.63087,75.16841,77.4158,80.48451999999997,83.5525,84.67498,87.48307,87.91085,90.60928,,,4,4.2,SEP,COA,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
58.25407,59.45825,57.8296,57.36206,58.12976999999999,58.67021,59.5898,59.56867,59.65101,60.17615,61.15451,,,4,4.2,SEP,COL,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
62.89463000000001,69.74683,64.15146999999999,64.22594000000001,64.52306999999999,66.7508,68.05601999999999,70.12134,72.11494,73.3329,74.72878,,,4,4.2,SEP,DUR,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
76.10003,77.01119,78.18472,78.40144000000002,79.75156,80.67676,82.34786,84.04584,87.41855,89.06909,91.3185,,,4,4.2,SEP,GRO,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
64.91778000000001,72.54836,69.82347,69.07174,67.94983,69.33389,69.87519,70.56931999999998,71.74198,72.5506,76.58563000000002,,,4,4.2,SEP,GUA,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
69.98008,70.30915999999999,70.13846,71.46994000000002,71.75839,72.37071999999998,73.56333000000002,73.47451,73.53999,73.77626,74.86538,,,4,4.2,SEP,HID,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
72.58136,73.09945,70.99286,70.50610999999998,70.293,70.66421,70.47519,70.34853000000001,71.34468000000003,72.0373,72.99726,,,4,4.2,SEP,JAL,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
61.25914,61.00723000000001,61.07756,61.14983,62.24613000000001,62.63238000000001,62.64912,63.53037,62.59578000000001,62.09719000000001,63.85523000000001,,,4,4.2,SEP,MEX,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
62.9077,65.23102,65.4518,66.75990999999999,68.95747,69.18015,71.44745999999998,74.22513000000002,76.5112,77.97046,79.96665,,,4,4.2,SEP,MIC,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
64.40303,61.83416999999999,63.16002,64.77958000000001,66.08995,66.99625999999999,66.6208,66.57086,66.53336999999999,66.65536999999999,67.47166,,,4,4.2,SEP,MOR,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
69.3808,66.66561999999999,68.26621999999999,67.90684,67.41911,68.0733,68.30957,67.55014,67.01009,66.47471999999999,69.16759,,,4,4.2,SEP,NAY,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
81.98743,78.89014,75.16159,73.2651,73.51698,73.77911999999998,74.86989,75.41039,75.78111,76.08348000000002,77.2316,,,4,4.2,SEP,NLE,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
67.93539,68.87116,69.7854,71.48066,74.46710999999998,77.80771999999997,80.18258,79.10479000000002,82.54727,85.07799,86.08463,,,4,4.2,SEP,OAX,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
75.26366,78.6719,75.20317,72.49155999999998,72.07454,73.6044,74.62623,75.13641,78.47883,79.77509,83.62024,,,4,4.2,SEP,PUE,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
74.99128,73.23598,72.46856,72.35844,72.80765,74.14076999999997,75.66181999999998,76.39997,75.62018,77.4084,79.1942,,,4,4.2,SEP,QUE,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
64.03837,65.41745,63.1891,61.91144,59.08991999999999,57.47922,57.49493,57.6912,58.39851,57.71079,59.54202,,,4,4.2,SEP,ROO,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
68.02409,71.36805,67.11031,68.31,69.24427,69.04746,69.9448,69.29584,68.70685,68.40803000000001,68.91790999999999,,,4,4.2,SEP,SIN,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
85.39296,88.77023,80.53472,79.8013,79.46015,80.40001,81.09756,80.5444,79.58134,78.86171,81.63274,,,4,4.2,SEP,SLP,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
62.69045,59.31203000000001,58.1306,58.53879000000001,59.25694,60.08406,60.84387,60.43465,59.8554,56.84774,61.09511,,,4,4.2,SEP,SON,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
76.37996,80.24761,79.73277,81.91526,82.07202,84.15125,87.25918,90.98021,92.46295,92.14887,94.85657,,,4,4.2,SEP,TAB,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
63.73474,61.62508,62.21832,61.05881,60.00621999999999,60.64156,61.32897,63.78586,65.67983000000001,65.13571,65.52313000000001,,,4,4.2,SEP,TAM,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
68.93644,67.74791,69.35724,68.79195,68.28227,68.54243000000001,69.00341999999999,69.27753,68.24886,68.03658,70.50310999999998,,,4,4.2,SEP,TLA,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
62.4686,59.37494,59.69388000000001,60.39395,61.35069,61.83146,63.46598,64.06894,64.22471,64.34609,67.15519,,,4,4.2,SEP,VER,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
75.99175,78.41275999999998,78.74885,75.64471999999998,75.10951,75.20201999999998,75.2904,74.75912,73.64433000000002,73.15779,74.51742,,,4,4.2,SEP,YUC,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
77.07876999999998,73.01284,70.02716,71.96803,75.93353,78.16699,79.03926,80.37236999999998,82.89685,84.00872,84.63028,,,4,4.2,SEP,ZAC,54,Tasa neta de matriculación en educación preescolar (3 a 5 años de edad),1,0,,4
58.6216,64.28132,64.18952,65.02048,62.10446999999999,60.95084,65.02484,66.4613,66.28161999999999,,,,,4,4.3,INEE,AGU,56,Eficiencia terminal en educación media superior,0,0,,4
53.0514,52.94864000000001,53.35477,54.84959,56.51766,58.69248,59.66417,55.84973000000001,61.25279000000001,,,,,4,4.3,INEE,BCN,56,Eficiencia terminal en educación media superior,0,0,,4
50.61605,52.69594,56.71928000000001,59.43135,61.6566,66.83938,65.24537,62.94568,68.36613,,,,,4,4.3,INEE,BCS,56,Eficiencia terminal en educación media superior,0,0,,4
55.10683,58.80143,58.31559,59.75107,60.96109000000001,56.75323,61.71668,59.71811,63.73635,,,,,4,4.3,INEE,CAM,56,Eficiencia terminal en educación media superior,0,0,,4
65.81404,65.04114,69.6415,70.45281,66.1898,62.90512,77.95085,68.37728,65.41367,,,,,4,4.3,INEE,CHH,56,Eficiencia terminal en educación media superior,0,0,,4
59.92714,57.51309000000001,60.65261,59.17533,62.56936,61.06195,59.56537,62.94021,63.26187,,,,,4,4.3,INEE,CHP,56,Eficiencia terminal en educación media superior,0,0,,4
53.84072,53.76749,56.93492,59.68297,52.26663,48.53656,65.54743,55.63125,72.95066,,,,,4,4.3,INEE,CMX,56,Eficiencia terminal en educación media superior,0,0,,4
55.01849,58.59405,60.71357,63.17479,70.49163,62.74202,60.43725,62.7938,68.78954,,,,,4,4.3,INEE,COA,56,Eficiencia terminal en educación media superior,0,0,,4
52.48803,54.58834,55.65465,57.78457,58.4724,56.61032,56.98074,53.86768000000001,64.29697,,,,,4,4.3,INEE,COL,56,Eficiencia terminal en educación media superior,0,0,,4
55.95534,55.49811,55.14788000000001,54.99661999999999,53.00086,55.2982,58.36876,49.98671,60.72651,,,,,4,4.3,INEE,DUR,56,Eficiencia terminal en educación media superior,0,0,,4
63.51179000000001,61.00946999999999,61.32453,67.81478,64.54396,65.82933,65.51739,66.25953,73.13065999999998,,,,,4,4.3,INEE,GRO,56,Eficiencia terminal en educación media superior,0,0,,4
56.08968,57.45405,56.92552,57.75319,58.24775,59.15908,58.43451,61.63656,58.59557,,,,,4,4.3,INEE,GUA,56,Eficiencia terminal en educación media superior,0,0,,4
56.31306,57.48715,57.53696,59.72743000000001,60.88543000000001,61.35967,60.88039000000001,68.62719,64.3567,,,,,4,4.3,INEE,HID,56,Eficiencia terminal en educación media superior,0,0,,4
56.37862,59.92822,70.65219,64.61634000000001,70.82186999999998,65.62396,87.12533,65.66781999999999,67.98002,,,,,4,4.3,INEE,JAL,56,Eficiencia terminal en educación media superior,0,0,,4
56.30068000000001,57.55226999999999,59.13463,60.23013,60.94504000000001,59.06057,63.47026,61.15701,64.65614000000001,,,,,4,4.3,INEE,MEX,56,Eficiencia terminal en educación media superior,0,0,,4
59.74392,54.94416,56.10405,59.06725,63.262980000000006,63.35667,66.88141999999999,63.87953,67.0454,,,,,4,4.3,INEE,MIC,56,Eficiencia terminal en educación media superior,0,0,,4
57.85598,51.13853,53.98157,57.97214,54.94763,57.69061,56.14629,58.01408000000001,70.94853,,,,,4,4.3,INEE,MOR,56,Eficiencia terminal en educación media superior,0,0,,4
61.27864,57.82183000000001,62.35057,60.61076,63.84007,62.809,68.95884000000001,73.65701999999997,68.06238,,,,,4,4.3,INEE,NAY,56,Eficiencia terminal en educación media superior,0,0,,4
51.10981,56.52845,55.95273,57.1748,51.95479,54.709,59.77603000000001,62.65138,66.86117,,,,,4,4.3,INEE,NLE,56,Eficiencia terminal en educación media superior,0,0,,4
58.32771999999999,64.42928,65.81611,62.77378,61.21188000000001,65.40553,64.90283000000001,61.8086,68.33485,,,,,4,4.3,INEE,OAX,56,Eficiencia terminal en educación media superior,0,0,,4
67.15603,67.84194000000001,69.68313,71.87609,72.11501,72.94485,73.19109,71.26547,74.75423,,,,,4,4.3,INEE,PUE,56,Eficiencia terminal en educación media superior,0,0,,4
62.33415,62.70365,61.95859,62.15132,64.99450999999999,65.1343,68.74718,67.6061,66.19509000000001,,,,,4,4.3,INEE,QUE,56,Eficiencia terminal en educación media superior,0,0,,4
56.44145,54.4,53.00694,56.51755,55.67822,62.6982,72.51777,69.63441999999999,70.85399,,,,,4,4.3,INEE,ROO,56,Eficiencia terminal en educación media superior,0,0,,4
62.25371,61.3012,63.89812,64.58753,62.45919,63.08923000000001,69.07951,76.21887,72.29765,,,,,4,4.3,INEE,SIN,56,Eficiencia terminal en educación media superior,0,0,,4
61.73988000000001,64.31553000000001,63.59681,66.71762,67.3649,66.93693,71.63351,69.04223,69.22402,,,,,4,4.3,INEE,SLP,56,Eficiencia terminal en educación media superior,0,0,,4
54.46734,51.05385,53.72917,62.6819,69.51444000000001,71.18982,60.3392,64.41084000000001,63.76922,,,,,4,4.3,INEE,SON,56,Eficiencia terminal en educación media superior,0,0,,4
60.45689,64.86444,65.37719,66.67708,66.02726,65.6266,66.24606,67.17378000000001,68.11748,,,,,4,4.3,INEE,TAB,56,Eficiencia terminal en educación media superior,0,0,,4
61.81185,63.11206,68.02280999999999,61.78391,73.14766999999998,65.22398000000001,68.06891,64.6699,77.92208000000002,,,,,4,4.3,INEE,TAM,56,Eficiencia terminal en educación media superior,0,0,,4
64.71866999999999,66.1603,65.80489,66.85801,65.33149,64.21519,65.84133,65.37969,65.07871999999999,,,,,4,4.3,INEE,TLA,56,Eficiencia terminal en educación media superior,0,0,,4
65.30917,65.03748,65.95661,67.73281,67.28771,67.8191,69.28043000000001,67.77927,76.15501,,,,,4,4.3,INEE,VER,56,Eficiencia terminal en educación media superior,0,0,,4
53.14873000000001,57.25248000000001,57.08264000000001,58.65785,57.74991,56.24744000000001,60.99734,57.48673,62.86526,,,,,4,4.3,INEE,YUC,56,Eficiencia terminal en educación media superior,0,0,,4
60.05159,62.62265,63.99471,62.10364000000001,64.01233,63.05113000000001,65.80142,64.25538,63.9178,,,,,4,4.3,INEE,ZAC,56,Eficiencia terminal en educación media superior,0,0,,4
93.8598,94.9876,93.95619,93.59357,91.03567,95.77808,90.72526,93.85712,97.02924,107.49514,108.20346,,,4,4.3,SEP,AGU,57,Tasa de absorción en educación media superior,1,1,,4
100.88639,104.04515,107.5803,106.2032,104.45393,104.84269,110.16716,112.14727,110.48414,113.5293,107.95603,,,4,4.3,SEP,BCN,57,Tasa de absorción en educación media superior,1,1,,4
113.74711,114.27307,109.74079,108.26321000000002,110.98913,105.72814,100.59019,109.43769,120.24033,112.39496,115.87117,,,4,4.3,SEP,BCS,57,Tasa de absorción en educación media superior,1,1,,4
107.98161,103.27099,104.12155,102.32286,107.87053,105.59119,104.34992,110.58484,112.56043,106.70796,125.92005,,,4,4.3,SEP,CAM,57,Tasa de absorción en educación media superior,1,1,,4
91.28832,91.11215,91.86465,103.22641,105.80772,107.62327,111.89941,130.35693999999998,109.38288,119.12777,102.13882,,,4,4.3,SEP,CHH,57,Tasa de absorción en educación media superior,1,1,,4
99.09683,121.7068,97.29512,94.84527,99.78447,111.57655,110.60628,117.59073,90.30365,115.66166,109.89584,,,4,4.3,SEP,CHP,57,Tasa de absorción en educación media superior,1,1,,4
125.67001,126.82457,137.5372,136.92372,125.7822,130.40276,133.43353000000002,145.65202,123.69722,131.73516999999998,105.24843,,,4,4.3,SEP,CMX,57,Tasa de absorción en educación media superior,1,1,,4
84.87816,90.31662,94.97253,98.69995,98.34558,94.03738,97.97366,102.30362,93.52887,98.26614,105.41594,,,4,4.3,SEP,COA,57,Tasa de absorción en educación media superior,1,1,,4
107.16548,107.73069,108.23008,105.21389,111.98901,113.52887,117.54279,112.59698,113.14156,110.13852,108.36217,,,4,4.3,SEP,COL,57,Tasa de absorción en educación media superior,1,1,,4
105.87319,103.33644,108.30203,99.7569,104.11382,111.30506,117.32584,124.03204,124.08024,124.36174,116.933,,,4,4.3,SEP,DUR,57,Tasa de absorción en educación media superior,1,1,,4
87.19362,82.68115,83.80789,84.38982,86.67921,83.79729,85.48035,88.68749,92.16332,92.24214,91.57032,,,4,4.3,SEP,GRO,57,Tasa de absorción en educación media superior,1,1,,4
87.84345,84.85036,85.98103,86.38601,87.7332,90.55492,92.72704,99.97223,98.81128,98.86405,95.34959,,,4,4.3,SEP,GUA,57,Tasa de absorción en educación media superior,1,1,,4
84.28466999999998,84.71158,86.31921,86.06423000000002,87.63519000000002,92.04763,94.7654,97.98009,103.37903,100.6784,100.92971,,,4,4.3,SEP,HID,57,Tasa de absorción en educación media superior,1,1,,4
87.95900999999998,84.69114,90.46269,92.00061,82.42955,104.56631,94.56245,92.18406,111.98819,72.90377,75.32786,,,4,4.3,SEP,JAL,57,Tasa de absorción en educación media superior,1,1,,4
83.13005,82.07293,84.8696,85.16303,88.54476,89.95695,92.62748,93.73063,94.28431,90.22325,90.48069,,,4,4.3,SEP,MEX,57,Tasa de absorción en educación media superior,1,1,,4
89.41066,86.57200999999998,86.57200999999998,88.26093,99.74512,99.49973,102.24153,111.9422,117.01757,95.15023,111.67998,,,4,4.3,SEP,MIC,57,Tasa de absorción en educación media superior,1,1,,4
115.94457,103.42124,108.46041,103.98352,100.59498,97.84485,101.95839,109.10267,99.3516,130.59403,102.98388,,,4,4.3,SEP,MOR,57,Tasa de absorción en educación media superior,1,1,,4
101.77202,97.84586,94.93302,101.15593,94.22531,87.84527,97.28704,103.72314,104.78996,117.74572,108.57386,,,4,4.3,SEP,NAY,57,Tasa de absorción en educación media superior,1,1,,4
108.38547,103.58407,110.46583,111.42111,108.56812,105.57005,110.00186,110.6218,112.02492,101.11423,97.35689,,,4,4.3,SEP,NLE,57,Tasa de absorción en educación media superior,1,1,,4
83.67556,84.24902,87.85448000000002,81.12159,80.005,84.87340999999998,85.45313,92.52768,93.52366,79.54041,89.58644,,,4,4.3,SEP,OAX,57,Tasa de absorción en educación media superior,1,1,,4
95.18591,92.468,94.74611,94.46256,99.00823,101.61092,106.80188,104.94912,103.23411,99.72133,100.5092,,,4,4.3,SEP,PUE,57,Tasa de absorción en educación media superior,1,1,,4
91.84072,92.49748,88.91976,88.97123,93.21404,97.18522,100.95531,107.30073,110.90781,105.33062,99.01232,,,4,4.3,SEP,QUE,57,Tasa de absorción en educación media superior,1,1,,4
103.69783,102.3681,102.37216,96.67872,95.04796,99.08316,98.87085,109.07612,111.48621,107.65046,103.56152,,,4,4.3,SEP,ROO,57,Tasa de absorción en educación media superior,1,1,,4
107.91343,106.36719,110.10038,107.73306,103.20273,108.77565,106.56094,114.9978,116.16649,113.68253,114.38585,,,4,4.3,SEP,SIN,57,Tasa de absorción en educación media superior,1,1,,4
84.40887,85.02364,86.4223,85.45304,87.99441,91.93594,94.80891,98.02642,98.44304,95.6344,93.70208,,,4,4.3,SEP,SLP,57,Tasa de absorción en educación media superior,1,1,,4
106.54697,101.62432,97.36992,95.50118,99.8651,103.81301,97.58191,98.78407,100.6251,101.25376,104.80234,,,4,4.3,SEP,SON,57,Tasa de absorción en educación media superior,1,1,,4
103.97262,101.75081,103.86728,101.35798,102.45311,101.12788,102.68367,106.49738,107.88974,108.70499,104.32968,,,4,4.3,SEP,TAB,57,Tasa de absorción en educación media superior,1,1,,4
98.17256,109.25688,92.37227,93.42859,96.54332,102.26344,109.99186,104.58358,100.98189,108.27149,106.15793,,,4,4.3,SEP,TAM,57,Tasa de absorción en educación media superior,1,1,,4
85.1507,88.87038000000004,88.86616,91.18205,94.02319,95.93235,96.57295,99.55625,98.14337,99.04235,95.08521,,,4,4.3,SEP,TLA,57,Tasa de absorción en educación media superior,1,1,,4
94.84064,94.53757,94.29683,92.11094,90.50742,90.38261,88.88009,102.08405,99.18141,99.85942,99.18029,,,4,4.3,SEP,VER,57,Tasa de absorción en educación media superior,1,1,,4
99.82283,101.3514,104.22649,102.45844,103.15854,96.7193,98.34329,123.04727,117.15962,114.27795,113.38876,,,4,4.3,SEP,YUC,57,Tasa de absorción en educación media superior,1,1,,4
79.63735,91.75942,86.00950999999998,88.18864,89.03028,92.82653,89.36307,101.95706,101.25683,104.17775,97.26756,,,4,4.3,SEP,ZAC,57,Tasa de absorción en educación media superior,1,1,,4
109.20176,107.93632,98.561,100.87141,98.83686,106.71189,112.89199,104.65175,106.84617,109.04515,100.95537,,,4,4.3,SEP,AGU,58,Tasa de absorción en educación superior,1,1,,4
83.15701,81.91416,83.99591,83.97691,85.12925,87.09018,83.6851,73.69226,79.17801,73.63051999999998,67.87697,,,4,4.3,SEP,BCN,58,Tasa de absorción en educación superior,1,1,,4
99.69917,101.88095,115.93306,110.81967,107.18053,101.59662,96.38672,89.81454000000002,100.04522,94.04018,90.1452,,,4,4.3,SEP,BCS,58,Tasa de absorción en educación superior,1,1,,4
97.32596,102.14286,99.87771,100.5654,107.51054,108.21623,116.49313,100.61262,105.92486,97.81535,94.60784,,,4,4.3,SEP,CAM,58,Tasa de absorción en educación superior,1,1,,4
89.25253000000002,96.38238,99.0295,104.55502,105.21191,101.73853,100.63723,79.92751,99.13225,90.10409,74.46916999999998,,,4,4.3,SEP,CHH,58,Tasa de absorción en educación superior,1,1,,4
94.56874,98.68421,101.56486,94.04031,97.64986,98.25784,93.20637,90.02655,84.81161999999998,97.76637,91.56575,,,4,4.3,SEP,CHP,58,Tasa de absorción en educación superior,1,1,,4
109.23755,103.52065,110.83046000000002,109.21113,110.65372,121.7365,130.34988,96.81838,106.77644,81.78443,101.80343,,,4,4.3,SEP,CMX,58,Tasa de absorción en educación superior,1,1,,4
43.31427,44.47034,44.56419,47.17029,43.12836,38.14814000000001,43.62062,40.75128,38.37337,35.03711,33.76105,,,4,4.3,SEP,COA,58,Tasa de absorción en educación superior,1,1,,4
75.45188,75.2639,74.57878000000002,83.37720999999998,85.2248,89.28739,98.22253,90.78683,91.51605,91.02216,88.3135,,,4,4.3,SEP,COL,58,Tasa de absorción en educación superior,1,1,,4
55.83975,56.41629,53.13783000000001,58.85654,60.7135,64.56463000000001,67.71073,63.31136,76.39975,60.8926,58.41564,,,4,4.3,SEP,DUR,58,Tasa de absorción en educación superior,1,1,,4
55.14211,52.7439,58.64095,57.8873,57.01731,60.68861,56.90285,53.81451,52.957,50.14168,52.45173000000001,,,4,4.3,SEP,GRO,58,Tasa de absorción en educación superior,1,1,,4
70.52136,75.39806999999998,73.19312,76.6435,75.1225,73.01592,74.87246999999998,65.24401,68.94133000000001,76.47780999999998,64.70743,,,4,4.3,SEP,GUA,58,Tasa de absorción en educación superior,1,1,,4
60.61782,63.70568000000001,67.77338,78.2069,70.28133000000001,72.69712,77.30073,78.40100000000002,74.06253000000002,81.00014,81.74086,,,4,4.3,SEP,HID,58,Tasa de absorción en educación superior,1,1,,4
105.90293,105.47108,96.27839,82.39444,104.80338,94.03396,95.5002,56.50203000000001,65.14468000000001,64.02252,54.12723,,,4,4.3,SEP,JAL,58,Tasa de absorción en educación superior,1,1,,4
72.23454,73.67536,72.99968,77.18011,80.55825,82.04437,86.50182,77.00910999999998,80.17300999999998,78.06899,77.58275,,,4,4.3,SEP,MEX,58,Tasa de absorción en educación superior,1,1,,4
79.79923000000002,82.87804,82.87804,78.86425,82.19053000000002,79.10419,80.60479000000002,62.7937,71.05344000000002,68.76477,60.4873,,,4,4.3,SEP,MIC,58,Tasa de absorción en educación superior,1,1,,4
73.06975,71.79523,77.99923000000003,83.12175,79.03673,90.55896,92.6826,81.18725,81.43543000000003,66.52601,78.90887,,,4,4.3,SEP,MOR,58,Tasa de absorción en educación superior,1,1,,4
100.39599,98.78321,104.82224,109.81178,104.97217,99.74778,90.89378,76.51427,94.6149,80.28313,78.24235,,,4,4.3,SEP,NAY,58,Tasa de absorción en educación superior,1,1,,4
90.91194,113.86181,88.28969000000002,96.93242,85.88488000000002,97.64883,99.89544,79.28869,74.06893000000002,70.24556,62.95043,,,4,4.3,SEP,NLE,58,Tasa de absorción en educación superior,1,1,,4
50.68474000000001,51.17858,48.11885,50.04004000000001,51.43082,53.33621,52.97493000000001,50.12072,54.72963000000001,52.92824,48.61877,,,4,4.3,SEP,OAX,58,Tasa de absorción en educación superior,1,1,,4
86.51819,81.10894,75.39226,83.52646,80.53284000000002,85.17841,80.85776,77.80402,90.36167,92.99666,82.32239,,,4,4.3,SEP,PUE,58,Tasa de absorción en educación superior,1,1,,4
79.01695,76.24075,69.12747,81.55199999999998,87.39464,89.31235,83.28076,74.30143000000002,83.53496,91.95743,75.65694,,,4,4.3,SEP,QUE,58,Tasa de absorción en educación superior,1,1,,4
71.35579,78.25746,80.04547,98.89616,97.5965,105.24652,104.21108,71.20130999999998,77.6625,79.20867,70.00999,,,4,4.3,SEP,ROO,58,Tasa de absorción en educación superior,1,1,,4
83.96114,87.55111,87.51685,99.65552,93.71222,109.16065,107.66923,90.20573,89.96194,92.59991,89.47858000000002,,,4,4.3,SEP,SIN,58,Tasa de absorción en educación superior,1,1,,4
65.57088,70.12266,66.99104,70.10409,73.42348,70.44709,69.12852,61.26038000000001,65.47046,67.13812,63.74119,,,4,4.3,SEP,SLP,58,Tasa de absorción en educación superior,1,1,,4
104.26816,116.26405,116.65702,124.94303,111.88229,114.33023,107.02556,105.05923,100.32417,105.51349,100.32005,,,4,4.3,SEP,SON,58,Tasa de absorción en educación superior,1,1,,4
65.47459,69.85821999999999,68.18513,72.4782,68.11318,69.76647,73.41466,72.5285,77.5814,76.08335,66.28451,,,4,4.3,SEP,TAB,58,Tasa de absorción en educación superior,1,1,,4
97.39783,94.99096,91.63686,92.25612,101.64831,95.56767,97.19252,88.49474000000002,96.94926,85.38774000000002,92.0141,,,4,4.3,SEP,TAM,58,Tasa de absorción en educación superior,1,1,,4
